inventory_id,word,make,model,model_year,sold_price,sold_date,winner_bidder_number,auction_number
34185,facilisis,Subaru,Impreza,1994,36.95,2016-02-15,15841,209735
34186,erat,Chevrolet,Silverado 1500 Extended Cab,2009,111.99,2017-03-17,15842,209736
34187,in,Kia,Spectra,2005,24.95,2014-12-28,15843,209737
34188,venenatis,Chevrolet,1500 Extended Cab,1992,112.95,2021-12-24,15844,209738
34189,In,GMC,Savana 2500 Cargo,2013,127.95,2021-09-19,15845,209739
34190,nulla,Ford,F350 Crew Cab,1995,196.95,2021-04-23,15846,209740
34191,ligula,Maserati,GranTurismo,2015,89,2023-01-23,15847,209741
34192,in,Toyota,Celica,2005,166.99,2011-12-25,15848,209742
34193,orci,Maserati,GranSport,2006,75.95,2013-11-16,15849,209743
34194,urna,Honda,CR-V,2004,166.99,2021-12-16,15850,209744
34195,Sed,Audi,A4,2002,40.95,2015-03-18,15851,209745
34196,mauris,Daewoo,Nubira,2000,87.99,2018-04-08,15852,209746
34197,auctor,Mercedes-Benz,Mercedes-AMG CLA,2017,155.99,2017-09-21,15853,209747
34198,aptent,Subaru,Legacy,1999,127,2017-04-24,15854,209748
34199,In,GMC,Sierra 1500 Crew Cab,2014,139.99,2018-05-15,15855,209749
34200,venenatis,Saturn,VUE,2007,51,2021-01-07,15856,209750
34201,Integer,Lincoln,Aviator,2004,136,2016-11-21,15857,209751
34202,eget,Lexus,CT,2016,163.95,2011-07-27,15858,209752
34203,hendrerit,BMW,M5,2000,137.99,2019-06-14,15859,209753
34204,nisl,Hyundai,Elantra,1994,85.99,2011-06-24,15860,209754
34205,rutrum,Chevrolet,Silverado 2500 HD Extended Cab,2005,193.95,2012-05-03,15861,209755
34206,aliquet,GMC,Sierra 2500 HD Crew Cab,2019,76,2013-04-27,15862,209756
34207,auctor,Nissan,Sentra,2009,198,2012-10-01,15863,209757
34208,leo,BMW,6 Series,2013,121.99,2016-05-28,15864,209758
34209,sit,Mercedes-Benz,C-Class,2001,22.99,2022-08-17,15865,209759
34210,cursus,GMC,Savana 3500 Passenger,2009,30,2012-06-17,15866,209760
34211,mauris,Volvo,S80,2015,130.99,2013-10-18,15867,209761
34212,sem,MAZDA,B-Series Cab Plus,1997,122,2022-09-22,15868,209762
34213,ultrices,GMC,Acadia,2011,75.99,2019-04-03,15869,209763
34214,vulputate,Mercedes-Benz,Sprinter 3500 Cargo,2012,120.99,2020-08-10,15870,209764
34215,nisi,Saturn,S-Series,2000,197.99,2019-04-13,15871,209765
34216,vel,Dodge,Stratus,2002,167,2012-06-29,15872,209766
34217,diam,Nissan,Altima,2012,109,2010-07-11,15873,209767
34218,purus,Ford,F350 Super Duty Regular Cab,2008,11.95,2021-12-18,15874,209768
34219,fringilla,Toyota,Land Cruiser,2003,93.99,2019-08-13,15875,209769
34220,blandit,Maybach,57,2010,77.95,2019-06-19,15876,209770
34221,et,Kia,Sorento,2018,193.99,2011-11-13,15877,209771
34222,eleifend,Volvo,V70,2010,189,2018-12-06,15878,209772
34223,Donec,Saab,900,1997,94.95,2020-07-27,15879,209773
34224,maximus,Acura,Integra,2000,154,2012-01-28,15880,209774
34225,placerat,Honda,Odyssey,2019,162.99,2020-03-12,15881,209775
34226,nulla,Audi,Q5,2013,150.95,2011-07-08,15882,209776
34227,nec,Pontiac,Solstice,2006,85.99,2017-09-15,15883,209777
34228,quis,Geo,Metro,1992,57.95,2016-07-04,15884,209778
34229,pellentesque,Maserati,GranTurismo,2016,24.99,2011-11-02,15885,209779
34230,libero,BMW,7 Series,2019,109.95,2017-03-30,15886,209780
34231,laoreet,Chevrolet,Equinox,2011,39.99,2013-11-06,15887,209781
34232,ac,Ford,Crown Victoria,2005,63.95,2016-03-23,15888,209782
34233,finibus,Land Rover,Discovery Series II,2001,129.99,2011-04-17,15889,209783
34234,dignissim,Nissan,Versa,2017,187,2013-06-09,15890,209784
34235,consectetur,Nissan,NV1500 Cargo,2013,73.95,2019-01-30,15891,209785
34236,at,Nissan,Altima,2006,187,2020-04-04,15892,209786
34237,dignissim,Ford,F250 Super Duty Crew Cab,2016,132.95,2022-12-20,15893,209787
34238,ullamcorper,Dodge,Durango,2000,136,2018-02-17,15894,209788
34239,feugiat,Dodge,Ram 1500 Quad Cab,2005,179.95,2011-06-02,15895,209789
34240,lacus,Ferrari,F12berlinetta,2015,82.99,2020-01-09,15896,209790
34241,vulputate,Lexus,GS,2008,187,2016-03-29,15897,209791
34242,egestas,Hyundai,Excel,1992,186,2013-08-18,15898,209792
34243,velit,INFINITI,G,1993,94.99,2022-01-03,15899,209793
34244,orci,Ford,F150 Super Cab,2019,94,2017-05-31,15900,209794
34245,sed,Suzuki,Grand Vitara,2001,117.95,2016-07-02,15901,209795
34246,vitae,Pontiac,G6,2007,138.95,2017-03-22,15902,209796
34247,non,Kia,Spectra,2003,104.99,2018-09-06,15903,209797
34248,magna,Ford,Explorer,2014,181.95,2022-11-10,15904,209798
34249,tellus,MINI,Coupe,2014,156,2022-06-29,15905,209799
34250,Phasellus,Chevrolet,Venture Cargo,2002,28.95,2016-01-13,15906,209800
34251,et,Chevrolet,G-Series 1500,1996,154.99,2021-01-16,15907,209801
34252,sed,Subaru,Outback,2015,171.95,2011-02-02,15908,209802
34253,cursus,Suzuki,Equator Extended Cab,2009,120.99,2010-06-03,15909,209803
34254,sollicitudin,Nissan,Quest,2001,84.95,2015-03-28,15910,209804
34255,consectetur,Honda,Pilot,2019,137.95,2016-10-11,15911,209805
34256,pellentesque,Mitsubishi,Mirage,1995,155.99,2017-03-10,15912,209806
34257,tortor,Toyota,Camry,1999,39.99,2015-10-21,15913,209807
34258,sapien,Audi,Cabriolet,1996,74,2020-04-07,15914,209808
34259,dignissim,MAZDA,626,1999,88.99,2012-02-28,15915,209809
34260,non,Mercedes-Benz,GLC,2016,110.95,2011-02-09,15916,209810
34261,sit,Chevrolet,Silverado 2500 HD Extended Cab,2006,39,2016-10-26,15917,209811
34262,malesuada,Honda,Odyssey,2002,179.99,2017-08-19,15918,209812
34263,sapien,Chrysler,Concorde,1997,90.99,2010-01-06,15919,209813
34264,est,GMC,Sierra 1500 Regular Cab,2017,165.99,2019-01-08,15920,209814
34265,amet,McLaren,650S,2016,26,2015-11-28,15921,209815
34266,Ut,Hyundai,Santa Fe,2002,195,2012-07-17,15922,209816
34267,lorem,Toyota,Tundra Double Cab,2009,167,2012-04-01,15923,209817
34268,tellus,Nissan,Versa,2008,157,2018-04-30,15924,209818
34269,sit,MAZDA,MAZDA5,2007,109.99,2017-08-18,15925,209819
34270,mollis,Porsche,Cayenne,2006,102.99,2014-01-23,15926,209820
34271,venenatis,Lincoln,Navigator L,2013,116.99,2020-06-09,15927,209821
34272,orci,Nissan,Regular Cab,1992,75.95,2016-08-15,15928,209822
34273,sodales,Nissan,Quest,2012,129,2019-05-03,15929,209823
34274,Nam,Ford,F250 Super Duty Regular Cab,2016,184,2012-10-30,15930,209824
34275,aliquam,Mercedes-Benz,G-Class,2017,15.95,2018-04-25,15931,209825
34276,Aenean,Aston Martin,Rapide S,2017,151.95,2011-12-08,15932,209826
34277,per,Mitsubishi,Eclipse,2000,19.99,2014-09-22,15933,209827
34278,arcu,Lexus,CT,2015,174.95,2023-04-28,15934,209828
34279,cursus,Nissan,NV3500 HD Cargo,2018,85.95,2012-01-11,15935,209829
34280,Cras,Volkswagen,Cabrio,1998,95,2013-11-22,15936,209830
34281,congue,Nissan,200SX,1996,66.95,2015-10-29,15937,209831
34282,Curabitur,Audi,S4,2019,142.99,2014-03-26,15938,209832
34283,scelerisque,GMC,2500 HD Club Coupe,1998,164.95,2012-06-11,15939,209833
34284,Suspendisse,Toyota,Corolla Hatchback,2019,140.95,2016-08-26,15940,209834
34285,molestie,Cadillac,Escalade EXT,2003,151,2015-08-11,15941,209835
34286,tempus,Aston Martin,Rapide S,2016,179,2023-04-13,15942,209836
34287,himenaeos,Toyota,4Runner,1993,93.99,2017-01-16,15943,209837
34288,laoreet,Ford,F350 Super Duty Crew Cab,2003,129,2015-04-12,15944,209838
34289,sed,Chevrolet,Silverado 3500 HD Double Cab,2015,33.99,2010-04-26,15945,209839
34290,pharetra,Mercedes-Benz,M-Class,2015,46.99,2013-07-25,15946,209840
34291,venenatis,Chevrolet,Monte Carlo,2006,163.99,2022-12-01,15947,209841
34292,ante,Ford,Freestar Cargo,2006,129.99,2014-11-29,15948,209842
34293,vestibulum,Chevrolet,Suburban 2500,2011,169.99,2018-12-15,15949,209843
34294,nec,Dodge,Caravan Passenger,1992,96,2011-12-24,15950,209844
34295,vestibulum,Mitsubishi,Diamante,1994,136,2010-01-31,15951,209845
34296,vel,Ford,Econoline E250 Cargo,1999,19.99,2019-01-10,15952,209846
34297,a,Pontiac,Montana SV6,2006,18,2016-06-27,15953,209847
34298,est,Ford,Bronco,1995,95,2017-07-24,15954,209848
34299,molestie,Lotus,Evora,2011,195.95,2014-02-23,15955,209849
34300,sollicitudin,Dodge,Journey,2009,46.99,2012-04-07,15956,209850
34301,neque,Nissan,Quest,2014,19.95,2013-01-28,15957,209851
34302,eu,Dodge,Grand Caravan Passenger,1992,171.99,2015-07-15,15958,209852
34303,ipsum,MAZDA,MAZDA6,2013,160,2014-12-26,15959,209853
34304,Donec,Lincoln,MKC,2017,167,2022-07-03,15960,209854
34305,suscipit,Dodge,Sprinter 3500 Cargo,2007,86,2014-02-28,15961,209855
34306,sed,Nissan,NV3500 HD Cargo,2018,49.95,2013-03-21,15962,209856
34307,velit,INFINITI,Q50,2016,158.95,2023-06-02,15963,209857
34308,commodo,Suzuki,Grand Vitara,2007,41,2014-12-27,15964,209858
34309,odio,Mitsubishi,Mighty Max Regular Cab,1994,22.95,2014-01-16,15965,209859
34310,leo,Dodge,Ram 3500 Regular Cab,1995,115.99,2022-11-27,15966,209860
34311,blandit,Mercedes-Benz,Mercedes-AMG CLA,2017,95.99,2016-03-06,15967,209861
34312,molestie,Toyota,Highlander Hybrid,2019,83.95,2011-04-11,15968,209862
34313,amet,BMW,3 Series,2006,144.99,2014-05-21,15969,209863
34314,maximus,GMC,Rally Wagon 3500,1994,141.95,2020-01-02,15970,209864
34315,at,Dodge,Avenger,2012,18.95,2016-10-08,15971,209865
34316,ac,Chevrolet,Malibu,2000,43.95,2020-05-13,15972,209866
34317,dignissim,Ford,Freestar Cargo,2004,29.99,2019-06-16,15973,209867
34318,ante,Subaru,Crosstrek,2018,81.95,2012-02-05,15974,209868
34319,nibh,Chevrolet,Silverado 3500 Extended Cab,2002,135.99,2014-12-24,15975,209869
34320,sem,Dodge,Dakota Quad Cab,2005,116,2015-01-18,15976,209870
34321,elit,Audi,S5,2014,148.99,2010-10-10,15977,209871
34322,elementum,Chevrolet,G-Series G10,1992,130.99,2010-10-12,15978,209872
34323,sit,Volkswagen,Jetta III,1994,182,2013-12-14,15979,209873
34324,ante,Volvo,XC70,2012,124.99,2014-08-08,15980,209874
34325,eu,Honda,Civic,2019,38.99,2010-10-27,15981,209875
34326,arcu,Hyundai,Elantra,2016,91.95,2013-01-31,15982,209876
34327,rutrum,Chevrolet,Cavalier,2003,112.99,2012-07-06,15983,209877
34328,ex,Ford,F350 Super Duty Crew Cab,2001,58,2015-01-30,15984,209878
34329,dui,Ferrari,California,2013,97.99,2013-08-13,15985,209879
34330,felis,MAZDA,Tribute,2003,90,2010-02-14,15986,209880
34331,quis,Ford,F150 Regular Cab,2003,84,2018-05-26,15987,209881
34332,enim,Porsche,Macan,2015,121.99,2016-03-09,15988,209882
34333,nibh,GMC,Envoy,2002,122,2020-02-27,15989,209883
34334,magnis,Ford,Explorer,1996,135.95,2013-05-03,15990,209884
34335,a,Audi,S4,2000,155.95,2022-10-19,15991,209885
34336,mollis,Volvo,S80,2008,184.99,2020-08-13,15992,209886
34337,condimentum,Mercury,Mystique,1996,89,2016-01-25,15993,209887
34338,tempor,GMC,Savana 1500 Passenger,2013,11.99,2011-07-09,15994,209888
34339,sed,Toyota,Camry,2000,127,2012-06-25,15995,209889
34340,potenti,INFINITI,Q50,2018,97.95,2014-07-12,15996,209890
34341,nisi,BMW,3 Series,2009,18.95,2019-11-29,15997,209891
34342,egestas,Chevrolet,Silverado 1500 Regular Cab,2010,111.99,2019-08-26,15998,209892
34343,elementum,Chevrolet,Silverado 1500 Crew Cab,2015,38.95,2010-02-25,15999,209893
34344,dolor,Audi,A4,2015,45,2011-06-25,16000,209894
34345,quis,Volkswagen,Jetta,2002,173.99,2015-09-08,16001,209895
34346,malesuada,MAZDA,MAZDA3,2007,29.95,2012-09-28,16002,209896
34347,pulvinar,Suzuki,Swift,1993,114.99,2022-11-06,16003,209897
34348,et,GMC,Savana 2500 Passenger,2006,198.99,2013-02-21,16004,209898
34349,vestibulum,Kia,Sportage,1995,99.95,2012-10-05,16005,209899
34350,sit,Jeep,Grand Cherokee,2007,190,2018-01-29,16006,209900
34351,eu,Nissan,Titan Crew Cab,2009,194.95,2021-08-15,16007,209901
34352,luctus,Volvo,XC70,2009,188.95,2023-05-23,16008,209902
34353,tortor,Kia,Cadenza,2016,78.99,2012-05-20,16009,209903
34354,Aliquam,Chrysler,Concorde,1995,67.99,2012-03-25,16010,209904
34355,augue,Kia,Cadenza,2014,109.95,2012-10-08,16011,209905
34356,dolor,Chrysler,300M,2000,176.99,2012-06-24,16012,209906
34357,congue,Volkswagen,Touareg,2010,46.99,2023-05-13,16013,209907
34358,ipsum,Lexus,LX,2019,63,2014-08-11,16014,209908
34359,eros,Cadillac,Escalade,2015,152,2020-06-09,16015,209909
34360,arcu,Chevrolet,G-Series G10,1992,182,2011-08-03,16016,209910
34361,Phasellus,Mercury,Sable,1996,156.95,2014-02-24,16017,209911
34362,amet,Chevrolet,1500 Regular Cab,1995,51,2010-08-14,16018,209912
34363,eros,Jaguar,XJ,2016,60,2018-03-03,16019,209913
34364,lectus,Kia,Rio,2018,164.95,2014-04-21,16020,209914
34365,amet,Cadillac,DeVille,1997,23.95,2015-01-06,16021,209915
34366,diam,Buick,Enclave,2015,38.99,2015-01-15,16022,209916
34367,aliquam,Volvo,S80,2007,147.95,2015-08-13,16023,209917
34368,quam,Acura,RSX,2006,153.99,2017-05-22,16024,209918
34369,eget,Mercury,Sable,1999,12.99,2011-08-26,16025,209919
34370,libero,Chevrolet,Trax,2016,76.99,2018-03-18,16026,209920
34371,volutpat,GMC,Sierra 2500 HD Double Cab,2017,124,2020-12-27,16027,209921
34372,lorem,Mitsubishi,Galant,2000,98.99,2013-01-30,16028,209922
34373,a,Subaru,SVX,1992,59.99,2021-04-26,16029,209923
34374,dolor,Mitsubishi,Galant,2000,193.95,2014-05-02,16030,209924
34375,at,Buick,Enclave,2008,43.99,2022-02-26,16031,209925
34376,Morbi,Ford,Windstar Cargo,1999,198,2022-08-05,16032,209926
34377,accumsan,Chevrolet,Corvette,1997,33,2016-02-14,16033,209927
34378,laoreet,Audi,S5,2009,55.99,2010-08-16,16034,209928
34379,feugiat,BMW,X5,2012,19,2020-05-04,16035,209929
34380,facilisis,Audi,S4,2014,131.95,2012-05-27,16036,209930
34381,enim,Ford,E150 Super Duty Passenger,2009,178,2021-11-03,16037,209931
34382,porttitor,Dodge,Stealth,1996,63.95,2013-01-24,16038,209932
34383,neque,Ford,Fusion,2020,38,2021-01-22,16039,209933
34384,elementum,Audi,TT,2018,172.95,2016-12-24,16040,209934
34385,Integer,Saab,9000,1992,177,2012-08-04,16041,209935
34386,ipsum,Chevrolet,Colorado Extended Cab,2010,113,2020-05-21,16042,209936
34387,massa,Audi,A8,1998,124,2010-02-13,16043,209937
34388,metus,Chevrolet,Express 1500 Cargo,2009,126.99,2018-12-05,16044,209938
34389,laoreet,BMW,M6,2016,178,2017-02-07,16045,209939
34390,nunc,Aston Martin,Rapide S,2017,35,2013-01-04,16046,209940
34391,blandit,GMC,Savana 2500 Passenger,1996,192.99,2011-05-16,16047,209941
34392,metus,Audi,Q7,2018,153.95,2023-02-15,16048,209942
34393,risus,Subaru,Legacy,2006,128.99,2010-02-03,16049,209943
34394,finibus,Audi,TT,2002,65.99,2012-08-01,16050,209944
34395,sem,Isuzu,Hombre Regular Cab,1997,21.95,2020-09-16,16051,209945
34396,lorem,Pontiac,Grand Am,1999,60.95,2023-04-26,16052,209946
34397,egestas,Nissan,NV3500 HD Cargo,2014,11,2013-03-23,16053,209947
34398,varius,Lexus,SC,1995,24.99,2018-10-01,16054,209948
34399,tellus,MAZDA,MX-5 Miata,2011,93.99,2022-08-11,16055,209949
34400,maximus,Audi,A4,2018,93.99,2013-10-18,16056,209950
34401,accumsan,Toyota,Tundra Double Cab,2014,135.95,2023-01-13,16057,209951
34402,sit,Toyota,Celica,1996,32.95,2017-07-30,16058,209952
34403,commodo,Mitsubishi,Montero Sport,1999,67.99,2014-06-25,16059,209953
34404,cursus,Lincoln,MKC,2018,37.95,2012-05-18,16060,209954
34405,mauris,Nissan,King Cab,1995,29.95,2021-11-18,16061,209955
34406,convallis,Chevrolet,Colorado Extended Cab,2018,137,2010-06-24,16062,209956
34407,vestibulum,Dodge,Ram Wagon 2500,2001,197.95,2011-08-24,16063,209957
34408,condimentum,INFINITI,QX60,2019,56.99,2010-06-19,16064,209958
34409,id,Chevrolet,Silverado 1500 Crew Cab,2006,145.95,2018-12-17,16065,209959
34410,lacus,Mitsubishi,Eclipse,2010,110.99,2010-02-15,16066,209960
34411,eget,Acura,MDX,2014,73.99,2016-03-19,16067,209961
34412,Donec,Ram,2500 Mega Cab,2012,29.99,2019-11-28,16068,209962
34413,Etiam,Chevrolet,Silverado 1500 Regular Cab,2008,63,2014-12-31,16069,209963
34414,euismod,Ford,Taurus,1999,42.99,2016-12-25,16070,209964
34415,nisi,BMW,X4,2017,128.99,2019-03-10,16071,209965
34416,sagittis,Lexus,LS,1996,152.99,2021-06-24,16072,209966
34417,Donec,Nissan,Armada,2013,85.95,2015-02-20,16073,209967
34418,augue,Subaru,Tribeca,2013,161.95,2010-05-17,16074,209968
34419,Ut,Scion,xB,2009,105.95,2019-02-25,16075,209969
34420,ad,Isuzu,Trooper,1994,196.95,2015-06-17,16076,209970
34421,velit,BMW,i3,2014,108,2019-09-23,16077,209971
34422,vehicula,Honda,Civic,2001,14.99,2022-12-12,16078,209972
34423,felis,Chevrolet,Express 3500 Passenger,2010,70,2017-07-20,16079,209973
34424,semper,GMC,Acadia,2017,30,2021-09-17,16080,209974
34425,imperdiet,BMW,Z4,2004,159.99,2021-09-21,16081,209975
34426,pretium,INFINITI,FX,2011,120.95,2020-08-16,16082,209976
34427,ullamcorper,Mercedes-Benz,C-Class,2003,197,2013-05-15,16083,209977
34428,eget,Chevrolet,Express 2500 Passenger,2019,171.95,2020-05-27,16084,209978
34429,velit,Nissan,NX,1993,122.95,2017-11-12,16085,209979
34430,diam,MAZDA,Millenia,1996,73.95,2011-02-04,16086,209980
34431,Nam,Nissan,Titan King Cab,2011,30,2019-09-12,16087,209981
34432,Sed,Chevrolet,Silverado 3500 HD Crew Cab,2016,154.95,2010-08-06,16088,209982
34433,Pellentesque,Lincoln,Continental,1993,88,2013-03-24,16089,209983
34434,nec,Mercedes-Benz,Mercedes-AMG GT,2019,198.95,2019-05-03,16090,209984
34435,ut,Saab,9-4X,2011,139.95,2022-03-07,16091,209985
34436,ut,Jeep,Wrangler,2012,116,2012-04-16,16092,209986
34437,ante,Ford,C-MAX Energi,2013,165.95,2014-03-02,16093,209987
34438,volutpat,Porsche,Boxster,2012,124.99,2020-09-30,16094,209988
34439,ultrices,MAZDA,CX-9,2019,180.95,2017-10-30,16095,209989
34440,est,Chevrolet,Tahoe,2011,18,2012-12-24,16096,209990
34441,tempor,Oldsmobile,Aurora,1995,46.99,2011-03-05,16097,209991
34442,purus,BMW,5 Series,2011,43,2018-08-16,16098,209992
34443,risus,Toyota,Camry,2013,142,2013-03-05,16099,209993
34444,placerat,Acura,Integra,1999,20,2013-07-23,16100,209994
34445,dapibus,Kia,Forte,2011,142,2017-09-03,16101,209995
34446,venenatis,Ford,Aerostar Passenger,1996,63,2016-03-12,16102,209996
34447,purus,Volkswagen,Passat,2005,49,2018-03-23,16103,209997
34448,rhoncus,Cadillac,Escalade EXT,2008,196.95,2014-01-19,16104,209998
34449,lacus,Ford,Edge,2011,180.99,2016-10-15,16105,209999
34450,quis,Volvo,C30,2011,151.99,2010-01-09,16106,204870
34451,congue,Lincoln,Aviator,2003,29.99,2012-03-18,16107,204871
34452,ligula,BMW,X5,2003,84,2021-04-01,16108,204872
34453,dui,Lamborghini,Aventador,2013,98.99,2021-06-06,16109,204873
34454,eget,Mercedes-Benz,CLK-Class,2000,24,2014-04-12,16110,204874
34455,Quisque,Buick,Regal Sportback,2018,191.95,2019-07-12,16111,204875
34456,massa,Acura,Integra,1996,34.99,2010-01-28,16112,204876
34457,bibendum,Ford,F350 Super Cab,1995,58.99,2023-05-19,16113,204877
34458,lectus,Dodge,Ram Wagon B350,1992,73,2017-04-29,16114,204878
34459,est,Dodge,Sprinter 2500 Passenger,2004,182.99,2020-03-01,16115,204879
34460,ac,Chevrolet,S10 Extended Cab,1995,143.99,2011-12-05,16116,204880
34461,dignissim,Kia,Sportage,2005,178.95,2013-05-17,16117,204881
34462,elementum,Jeep,Wrangler,2009,65.95,2020-02-10,16118,204882
34463,sollicitudin,INFINITI,QX,2010,180.99,2018-07-17,16119,204883
34464,malesuada,Mitsubishi,Eclipse,2012,132,2013-11-21,16120,204884
34465,eros,GMC,Sierra 2500 HD Extended Cab,2004,103.99,2014-02-18,16121,204885
34466,eu,Chevrolet,Express 3500 Cargo,2013,158.99,2020-07-23,16122,204886
34467,vitae,Nissan,Altima,1993,191.95,2010-07-15,16123,204887
34468,dignissim,Ferrari,612 Scaglietti,2007,78,2013-04-28,16124,204888
34469,bibendum,Audi,A4 allroad,2017,158,2021-04-29,16125,204889
34470,lobortis,Ford,F150 SuperCrew Cab,2007,136,2014-09-15,16126,204890
34471,hendrerit,Subaru,Outback,2013,75.95,2010-11-27,16127,204891
34472,maximus,Volkswagen,Fox,1992,117,2020-03-31,16128,204892
34473,orci,Volkswagen,Touareg,2011,183.95,2021-02-06,16129,204893
34474,lorem,Chevrolet,Traverse,2010,27.95,2012-05-02,16130,204894
34475,malesuada,GMC,Sierra 2500 HD Crew Cab,2016,100.99,2016-08-08,16131,204895
34476,aliquam,Dodge,Viper,1997,68.95,2018-05-12,16132,204896
34477,Mauris,Ford,E350 Super Duty Passenger,2007,45.99,2012-01-19,16133,204897
34478,diam,Hyundai,Accent,2008,10,2010-07-28,16134,204898
34479,elit,GMC,2500 Crew Cab,1999,137.99,2017-05-17,16135,204899
34480,Ut,Lexus,RC,2015,144,2010-12-23,16136,204900
34481,ut,Ford,Transit 350 HD Van,2015,113,2020-04-04,16137,204901
34482,eros,Kia,Rio,2012,41.99,2010-08-14,16138,204902
34483,ut,Nissan,TITAN XD King Cab,2019,164.99,2018-03-31,16139,204903
34484,dapibus,MINI,Paceman,2013,197.99,2016-03-16,16140,204904
34485,libero,Buick,LeSabre,2002,160.99,2014-07-20,16141,204905
34486,est,Volkswagen,Passat,1993,54.99,2011-09-02,16142,204906
34487,dapibus,Chevrolet,Equinox,2018,104.95,2017-03-24,16143,204907
34488,Curabitur,Isuzu,Impulse,1992,174.99,2012-07-05,16144,204908
34489,fermentum,MAZDA,MX-5 Miata,2014,184.99,2015-06-20,16145,204909
34490,tellus,Dodge,Caravan Cargo,2006,73,2013-10-29,16146,204910
34491,feugiat,Mitsubishi,Mighty Max Macro Cab,1994,139.95,2019-09-26,16147,204911
34492,nunc,Chevrolet,Silverado 1500 Regular Cab,2019,24,2015-05-05,16148,204912
34493,Aliquam,Land Rover,Range Rover Sport,2017,13.95,2018-08-24,16149,204913
34494,ex,Toyota,Sienna,2017,184.95,2019-09-10,16150,204914
34495,sit,Ferrari,FF,2012,47.95,2018-08-01,16151,204915
34496,ipsum,Suzuki,Sidekick,1998,172.95,2013-05-19,16152,204916
34497,porta,GMC,Sierra (Classic) 2500 HD Extended Cab,2007,56,2014-05-10,16153,204917
34498,sodales,Lexus,ES,1999,57.99,2015-10-02,16154,204918
34499,quis,Cadillac,CTS,2016,159.95,2019-05-27,16155,204919
34500,feugiat,Audi,A8,2007,144,2016-01-24,16156,204920
34501,hendrerit,Hyundai,Elantra,2019,100.99,2010-06-25,16157,204921
34502,leo,GMC,Rally Wagon 3500,1992,183.99,2011-08-30,16158,204922
34503,tellus,Audi,Q5,2014,50.99,2023-02-26,16159,204923
